ADDRESS,DYCOL01,DYCOL03,DYCOL04,DYCOL05,DYCOL06,DYCOL07,DYCOL08
"008031049","01"," "," "," ","0004200000"," "," "
"008031050","01"," "," "," ","0004300000","0001500000"," "
"008031057","01"," "," "," ","0003500000"," "," "
"008031059","01"," "," "," ","0003800000"," "," "
"008031060","01"," "," "," ","0003850000"," "," "
"008031063","01","0014900000"," "," "," "," "," "
"008032050","01"," "," "," "," "," ","0002400000"
"008032051","01"," ","0004800000"," "," "," "," "
"008032052","01"," "," "," ","0002170000"," "," "
"008032055","01"," "," "," ","0001680000"," "," "
"008032057","01"," "," "," ","0004750000"," ","0004000000"
"008032059","01"," "," "," ","0004980000"," "," "
"008032061","01"," "," "," ","0002780000"," "," "
"008032062","01","0016750000"," "," "," "," "," "
"008032063","01"," "," "," ","0003160000"," "," "
"008033041","01"," "," "," ","0002370000"," "," "
"008033042","01"," "," "," ","0002400000"," "," "
"008033043","01"," "," "," ","0002390000"," "," "
"008033044","01","0019494500"," "," "," "," "," "
"008033045","01"," "," "," "," "," ","0002700000"
"008033049","01"," "," "," ","0002470000"," "," "
"008033049","03"," "," "," ","0002260000"," "," "
"008033051","01"," "," "," ","0003900000"," "," "
"008033053","01"," "," "," ","0003300000"," "," "
"008033055","01"," "," "," ","0003600000"," "," "
"008033056","01"," "," "," ","0002470000"," "," "
"008033057","01"," "," "," ","0001960000"," "," "
"008033060","01"," "," "," ","0005890000"," "," "
"008033061","01"," "," "," ","0002290000"," "," "
"008034041","01"," "," "," ","0002820000"," "," "
"008034042","01"," "," "," ","0003240000"," "," "
"008034043","01"," "," "," ","0002800000"," "," "
"008034043","03"," "," "," ","0001980000"," "," "
"008034044","01"," "," "," ","0002470000"," "," "
"008034045","01"," "," "," ","0002750000"," "," "
"008034046","01"," "," "," ","0002650000"," "," "
"008034048","01"," "," "," ","0002300000"," "," "
"008034049","01"," "," "," ","0003000000"," "," "
"008034051","01"," ","0015000000"," "," "," "," "
"008034052","01"," "," "," ","0005250000"," "," "
"008034052","02"," "," "," ","0004750000"," "," "
"008034053","01"," "," "," ","0004750000"," "," "
"008034056","01","0019450000"," "," "," "," "," "
"008034057","01"," "," "," ","0002750000"," "," "
"008034060","01"," "," "," ","0002340000"," "," "
"008034061","01"," "," "," ","0002460000"," "," "
"008034061","02"," "," "," ","0002300000"," "," "
"008034064","01"," "," "," ","0001980000"," "," "
"008034064","02"," "," "," ","0002240000"," "," "
"008034065","01"," "," "," "," "," ","0013000000"
"008041066","05"," "," "," ","0003300000"," "," "
"008041066","07"," "," "," ","0001650000"," "," "
"008041068","01","0048750000"," "," "," "," "," "
"008041077","01","0025987000"," "," "," "," "," "
"008041081","01"," ","0002400000"," "," "," "," "
"008041083","01"," ","0003500000"," "," "," "," "
"008041085","01","0034750000"," "," "," "," "," "
"008042070","01"," ","0004700000"," ","0001480000"," "," "
"008042072","01"," ","0007200000"," "," "," "," "
"008042080","01"," "," "," ","0006250000"," ","0004000000"
"008042082","01","0029350000"," "," "," ","0001000000"," "
"008042083","01"," "," "," ","0002750000"," "," "
"008043066","01"," "," "," "," "," ","0003000000"
"008043068","02"," "," "," "," ","0004000000"," "
"008043068","03"," "," "," "," ","0004000000"," "
"008043071","01"," "," "," ","0005100000"," "," "
"008043071","03"," "," "," ","0001440000"," "," "
"008043071","04"," "," "," ","0004500000"," "," "
"008043074","01"," "," "," "," "," ","0008400000"
"008043078","02"," "," "," "," ","0001000000"," "
"008043078","03"," "," "," "," ","0000800000"," "
"008043083","01"," "," "," "," "," ","0009200000"
"008043085","02"," "," "," "," ","0001800000"," "
"008043087","01","0013750000","0009000000"," "," "," "," "
"008043088","01","0016150000"," "," "," "," "," "
"008044066","01","0031750000"," "," "," "," "," "
"008044068","01"," "," "," "," "," ","0002400000"
"008044073","01"," ","0002000000"," "," "," ","0003000000"
"008044076","01","0037750000"," "," "," "," "," "
"008044078","01","0043750000"," "," "," "," "," "
"008051091","01","0016150000"," "," "," "," "," "
"008051094","01"," "," "," ","0002620000"," "," "
"008051095","01"," "," "," ","0003700000"," "," "
"008051097","01","0027550000"," "," "," "," "," "
"008051099","02"," "," "," "," ","0000700000"," "
"008051100","01"," ","0002800000"," ","0002700000"," ","0001440000"
"008051101","01","0019500000"," "," "," "," "," "
"008051102","01","0019750000"," "," "," "," "," "
"008051103","01"," "," "," ","0004700000"," "," "
"008052092","01"," "," "," ","0003300000"," "," "
"008052093","01","0019750000"," "," "," "," "," "
"008052094","01","0017350000"," "," "," "," "," "
"008052096","01"," "," "," ","0005100000"," "," "
"008052097","01","0017550000"," "," "," "," "," "
"008052097","02"," "," "," "," ","0002100000"," "
"008052099","01","0011000000"," "," "," "," "," "
"008052100","02"," "," "," "," ","0001100000"," "
"008052102","01"," "," "," ","0001820000"," "," "
"008052104","01","0014750000"," "," "," "," "," "
"008053091","02"," "," "," "," ","0002000000"," "
"008053094","01","0021000000"," "," "," "," "," "
"008053095","01"," "," "," ","0004250000"," ","0003000000"
"008053097","03"," "," "," ","0003000000"," "," "
"008053098","01"," "," "," ","0002450000"," "," "
"008053100","01","0019750000"," "," "," "," "," "
"008054087","07","0025750000"," "," "," "," "," "
"008054094","01","0037150000"," "," "," "," "," "
"008054097","01"," "," "," "," "," ","0005000000"
"008061108","01"," "," "," ","0002200000"," "," "
"008061111","01"," ","0007000000"," ","0004470000"," "," "
"008061112","01","0058174000"," "," "," "," "," "
"008061113","01","0046300000"," "," "," "," "," "
"008061114","01","0032400000"," "," "," "," "," "
"008061115","01"," "," "," ","0002440000"," "," "
"008062107","02"," "," "," "," ","0002000000"," "
"008062107","03"," "," "," "," ","0000500000"," "
"008062107","04"," "," "," "," ","0000500000"," "
"008062107","05"," "," "," "," ","0000500000"," "
"008062108","01","0017120000"," "," "," "," "," "
"008062109","01","0017350000"," "," "," "," "," "
"008062112","01"," "," "," ","0002400000"," "," "
"008062115","01"," "," "," "," ","0001200000","0003600000"
"008063103","01"," "," "," ","0005750000"," "," "
"008063106","01"," "," "," ","0004250000"," ","0003000000"
"008064101","01"," "," "," ","0003900000"," "," "
"008064102","01"," "," "," ","0003900000"," "," "
"008064103","01"," "," "," "," "," ","0002500000"
"008064104","02"," "," "," "," ","0001500000"," "
"008064107","01"," ","0036000000"," "," "," "," "
"008071116","01","0009500000","0001500000"," "," "," "," "
"008071117","01","0040250000"," "," "," "," "," "
"008071118","01","0016900000"," "," "," "," "," "
"008071119","01","0016580000"," "," "," "," "," "
"008071120","01","0017200000"," "," "," "," "," "
"008072117","01"," "," "," ","0003750000"," "," "
"008072118","01","0019570000"," "," "," "," "," "
"008072119","06"," "," "," ","0003250000"," "," "
"008072120","01"," "," "," ","0003750000"," "," "
"008073113","01"," "," "," ","0003200000"," "," "
"008073114","01"," "," "," ","0004750000"," "," "
"008073114","03"," "," "," "," ","0002400000"," "
"008073115","04"," "," "," ","0002760000"," "," "
"008073118","01"," "," "," ","0004250000"," "," "
"008073120","01","0020970000"," "," "," "," "," "
"008074111","01","0024860000"," "," "," "," "," "
"008074112","05"," "," "," ","0005250000"," "," "
"008074114","01"," "," "," ","0005750000"," "," "
"008074116","01"," "," "," ","0002460000"," "," "
"008074117","01"," "," "," ","0001980000"," "," "
"008074118","01"," "," "," ","0003470000"," "," "
"008074119","01","0021490000"," "," "," "," "," "
"008074120","01"," ","0003000000"," ","0002430000"," "," "
"008081121","01"," "," "," ","0004700000"," "," "
"008081122","01"," ","0003500000","0003750000"," "," "," "
"008081123","01"," "," "," ","0004150000"," "," "
"008081124","07"," "," "," ","0003500000"," "," "
"008081125","01"," ","0008400000"," "," "," "," "
"008081131","01"," "," "," ","0005400000"," "," "
"008081132","01"," "," "," ","0007160000"," "," "
"008081133","01"," "," "," ","0004400000"," "," "
"008081134","01"," "," "," ","0004400000"," "," "
"008081135","01"," "," "," ","0004400000"," "," "
"008082122","01"," "," "," ","0004750000"," "," "
"008082123","01"," "," "," ","0004000000"," "," "
"008082125","01"," "," "," "," "," ","0006000000"
"008082126","01"," "," "," ","0002000000"," "," "
"008082131","01"," "," "," ","0002890000"," "," "
"008082133","01","0229300000"," "," "," "," "," "
"008082134","01"," "," "," ","0002120000"," "," "
"008082135","01"," "," "," ","0004800000"," "," "
"008082135","02"," "," "," "," ","0004800000"," "
"008083121","01"," "," "," ","0003500000"," "," "
"008083123","01"," "," "," ","0004750000"," "," "
"008083125","01"," "," "," ","0005250000"," "," "
"008083126","01","0010750000"," "," "," "," "," "
"008083126","02"," ","0002000000"," "," "," "," "
"008083127","01"," "," "," ","0002760000"," "," "
"008083129","01"," "," "," ","0002790000"," "," "
"008083130","01","0019150000"," "," "," "," "," "
"008083131","01"," "," "," ","0002540000"," "," "
"008083132","01","0018550000"," "," "," "," "," "
"008084121","01"," "," "," "," "," ","0002000000"
"008084124","01"," "," "," ","0004750000"," "," "
"008084126","01"," ","0009000000"," "," "," "," "
"008084127","01","0013200000"," "," "," "," "," "
"008084129","01"," ","0028000000"," "," "," "," "
"008091137","02"," "," "," "," ","0000300000"," "
"008091137","03"," "," "," "," ","0000200000"," "
"008091137","04"," "," "," "," ","0000200000"," "
"008091138","01"," "," "," "," ","0001000000","0004000000"
"008091139","01"," "," "," ","0004600000"," "," "
"008091147","01"," "," "," "," ","0002000000","0001500000"
"008091147","03"," "," "," ","0003800000"," "," "
"008091149","01"," "," "," ","0005200000"," "," "
"008091150","07"," "," "," ","0005250000"," "," "
"008091151","01"," "," "," ","0003420000"," "," "
"008091153","02"," "," "," ","0003680000"," "," "
"008091154","01"," "," "," ","0004690000"," "," "
"008091157","01"," "," "," ","0002320000"," ","0000600000"
"008091158","01"," "," "," ","0002480000"," "," "
"008091158","03"," "," "," "," ","0001200000"," "
"008091159","01"," "," "," ","0003360000"," "," "
"008091159","04"," "," "," ","0002160000"," "," "
"008091161","01"," "," "," ","0004500000"," "," "
"008091162","01"," "," "," ","0006200000"," "," "
"008091165","01"," "," "," ","0005800000"," "," "
"008091166","01","0022510000"," "," "," "," "," "
"008091167","01"," "," "," ","0003000000"," "," "
"008091168","05"," "," "," "," "," ","0001680000"
"008091169","01"," "," "," ","0004300000"," "," "
"008091170","01"," "," "," ","0003000000"," "," "
"008092138","02"," "," "," ","0002750000"," "," "
"008092140","01"," "," "," ","0002470000"," "," "
"008092142","01"," "," "," "," "," ","0003000000"
"008092144","01"," ","0004000000"," ","0002000000"," "," "
"008092146","02"," "," "," ","0005100000"," "," "
"008092147","01"," "," "," "," "," ","0003000000"
"008092148","01"," "," "," ","0004850000"," "," "
"008092150","01"," "," "," ","0004000000"," "," "
"008092151","02"," "," "," "," "," ","0003000000"
"008092153","01"," "," "," ","0005200000"," "," "
"008092161","01"," "," "," ","0005700000"," "," "
"008092164","01"," "," "," ","0004750000"," "," "
"008092165","01"," "," "," ","0005750000"," "," "
"008092166","01"," "," "," "," "," ","0003000000"
"008092168","01"," "," "," ","0002980000"," "," "
"008093136","01"," "," "," ","0002350000"," "," "
"008093137","01"," "," "," ","0003270000"," "," "
"008093138","01","0011760000"," "," ","0002870000"," "," "
"008093140","01"," "," "," ","0002420000"," "," "
"008093143","01"," "," "," ","0003750000"," ","0001000000"
"008093147","01"," "," "," ","0002760000"," "," "
"008093148","01"," "," "," ","0002490000"," "," "
"008093151","01"," "," "," ","0004750000"," ","0001500000"
"008093152","01"," "," "," ","0003750000"," "," "
"008093152","02"," "," "," ","0004250000"," "," "
"008093153","01"," "," "," "," "," ","0018000000"
"008093155","01"," "," "," "," "," ","0020400000"
"008093158","01"," "," "," "," "," ","0003500000"
"008093162","01"," "," "," ","0003250000"," "," "
"008093163","01"," "," "," ","0004250000"," "," "
"008093165","02"," "," "," "," ","0001500000"," "
"008093169","01"," "," "," ","0005750000"," ","0004500000"
"008093170","01"," "," "," ","0005250000"," "," "
"008094131","01"," "," "," ","0002420000"," "," "
"008094133","01"," "," "," ","0004760000"," "," "
"008094134","01"," "," "," ","0002370000"," ","0001600000"
"008094138","11"," "," "," ","0005250000"," "," "
"008094139","01"," "," "," ","0005250000"," "," "
"008094140","07"," "," "," ","0004250000"," "," "
"008094142","01"," "," "," ","0003280000"," "," "
"008094143","01"," "," "," ","0002440000"," "," "
"008094143","02"," "," "," ","0002440000"," "," "
"008094144","01"," "," "," ","0002670000"," "," "
"008094146","01"," "," "," ","0004750000"," "," "
"008094148","01"," "," "," ","0004750000"," "," "
"008094149","01"," "," "," "," "," ","0008400000"
"008094151","02"," "," "," "," ","0000750000"," "
"008094152","01"," "," "," ","0048000000"," ","0010000000"
"008094153","01"," "," "," ","0004500000"," "," "
"008094154","01"," "," "," "," "," ","0009600000"
"008094155","01"," "," "," ","0004750000"," "," "
"008094157","01"," "," "," ","0003100000"," "," "
"008094157","02"," "," "," ","0004000000"," "," "
"008094159","01"," "," "," ","0004000000"," "," "
"008094162","01"," "," "," ","0005750000"," "," "
"008094163","01"," "," "," "," "," ","0013000000"
"008094163","03"," "," "," "," "," ","0007000000"
"008094168","01","0025150000"," "," "," "," "," "
"008094170","02"," "," "," "," "," ","0003500000"
"008101171","01"," "," "," ","0003800000"," "," "
"008101172","02"," "," "," ","0003800000"," "," "
"008101173","01"," "," "," ","0004100000"," ","0001000000"
"008101174","01"," "," "," ","0004200000"," "," "
"008101175","01"," "," "," ","0004200000"," "," "
"008101176","01"," "," "," ","0003750000"," "," "
"008102171","02"," "," "," "," ","0001500000"," "
"008102172","02"," "," "," "," ","0002000000"," "
"008102174","01"," "," "," ","0004800000"," "," "
"008102175","02"," "," "," "," ","0000650000"," "
"008103171","01"," "," "," ","0003800000"," "," "
"008103171","02"," "," "," ","0005000000"," "," "
"008103172","01"," "," "," "," "," ","0004000000"
"008103173","01","0027000000"," "," "," "," "," "
"008103174","01"," "," "," ","0003000000"," "," "
"008103175","01"," "," "," ","0004200000"," "," "
"008104175","01"," "," "," ","0001570000"," "," "
"008112176","01","0015700000"," "," "," "," "," "
"008112177","01","0016750000"," "," "," "," "," "
"008112178","01"," "," "," ","0001980000"," "," "
"008112180","01","0018910000"," "," "," "," "," "
"008112180","03"," "," "," ","0003430000"," "," "
"008113177","01","0019226000"," "," "," "," "," "
"008113178","01","0019486000"," "," "," "," "," "
"008113180","01"," "," "," ","0002460000"," "," "
"009041001","01","0","0","0","0003450000","0","0"
"009041002","01","0","0","0","0","0004000000","0"
